"FEATUREID","SpringBP","SummerBP","FallBP","SyncTemps","RiseSlope","RiseSloCI","FallSlope","FallSloCI","SummerMaxT","SumrMaxTCI","StreamOrder"
2793,63.3584986211766,204.313649219406,304.889024083206,241.53052546203,0.992912230712373,0.0599782058705439,0.823889155151034,0.0798391131794975,20.1258923263274,0.239027638200177,2
2795,61.6376463802421,206.319871734456,296.91865857664,235.281012196398,0.980250544336554,0.0589132614961541,0.798515967544754,0.0840359900122536,19.7396044953036,0.26521210968896,1
2797,69.8917656673115,203.043400424401,311.445555085323,241.553789418012,0.903266488331096,0.0568280145421558,0.793866464898314,0.0635477101239139,22.3974013291543,0.246366364984347,1
2799,62.3827853810868,201.603078478599,312.081236552165,249.698451171079,0.984637509657605,0.0568044220966143,0.838460922598138,0.0640517799622824,19.1414917887587,0.392878342001431,2
2801,62.1587760784454,200.739413015317,303.275892537486,241.117116459041,1.02818774296447,0.0623820345292931,0.864438595621234,0.0850565989054604,20.0464963194806,0.411852521593403,2
2803,59.597038488462,197.552262298814,321.045748986676,261.448710498213,1.0160855449302,0.072156309312195,0.868470238958566,0.0820643273511741,24.8856628628831,0.41900508641055,4
2805,62.1929588100569,200.742886929066,303.083505266022,240.890546455966,1.02933524035298,0.0624023622608312,0.865404907145771,0.0850780467658618,20.0538447126535,0.412498170387806,2
2809,65.8325999828857,207.244211362725,266.225839457877,200.393239474991,1.01681635819557,0.0603219683198626,0.711965664858311,0.13322931110414,17.2811059000489,0.524528657529736,2
2811,65.4738891688887,199.447549748508,279.573016941357,214.099127772469,1.00148271956113,0.0608147355427962,0.752130885824505,0.108928319045832,22.1224699544056,0.453810090757656,2
2813,67.8202707880181,198.264652795781,301.411802153401,233.591531365383,0.895946982830276,0.0500143467176308,0.741243701052088,0.0555636963152693,22.0391678363445,0.335058427810146,1
2815,57.579757851624,198.854213791884,323.160759675512,265.581001823888,0.975626444008819,0.0535256348527942,0.844449305829781,0.0542972470045597,20.8342276301623,0.444545954890152,2
2817,62.2346892199568,200.77106338501,303.049189991963,240.814500772006,1.0293076336663,0.0624133348751443,0.865539335783257,0.0851252545969043,20.0589365137348,0.412482050136013,2
2819,77.6211744184914,192.254306814519,307.537863270471,229.916688851979,0.786127499003115,0.0511797061079637,0.698923655949533,0.0405267977961665,23.9570677006948,0.52596845105419,1
2821,59.3901602744561,197.597306903644,321.035477233136,261.64531695868,1.01078547298354,0.0734213587457102,0.869448065112183,0.0822487224521691,24.4213748228453,0.42602891257107,4
2823,61.5154301766681,201.002076868566,310.118198102908,248.60276792624,0.98060178623901,0.0553273137513134,0.833520287335152,0.0649708751443154,20.1426499259925,0.335025107740599,2
2825,69.3713230432453,203.61954047219,303.402532500425,234.03120945718,0.945268412603641,0.0611835102520726,0.823522575637728,0.07706785861976,20.5536553462771,0.381430121537612,1
2827,61.03695380987,200.746075649992,309.577352225243,248.540398415373,0.970947813157843,0.0571232416215623,0.828791017008107,0.0621795482963927,18.9700666170007,0.395992418423873,2
2829,56.1743377932131,197.527107456747,321.210272550756,265.035934757543,1.01759702343425,0.0676055350614452,0.8613808421396,0.0763513021923539,24.5791431273823,0.403284988042643,3
2831,63.7287503705216,202.204706200998,271.354112679004,207.625362308483,1.03881927066234,0.06375453729125,0.763433618772055,0.130238598346932,18.4720247509936,0.532213484055887,3
2833,66.724657405979,199.017009309598,309.579689040986,242.855031635007,0.91801882646367,0.0530489637041354,0.787870781114041,0.0532989308333796,22.5578485502211,0.324422357736971,2
2835,50.131739159139,219.130764327113,277.329138969507,227.197399810368,0.943321890753289,0.0514339432227136,0.673895169971371,0.10906810283196,17.5196220946129,0.732419723233527,1
2837,72.2907545716728,198.465253882499,310.295918074687,238.005163503015,0.843837904752911,0.0520322212016353,0.753871538521906,0.0508610942826886,23.937303325413,0.352788196904257,1
2839,59.2386159116414,197.592998562616,321.022610580573,261.783994668931,1.0168022523802,0.0721066333776391,0.869746572995799,0.0826652869940516,24.5808344987142,0.423689105157337,4
2841,57.0587090844308,198.031779045208,319.856610253527,262.797901169096,1.01503701691507,0.0689160088608028,0.866140746982601,0.0792551590287158,26.0827588854094,0.330535079816187,3
2843,61.0017080148277,200.776340835236,308.432567299703,247.430859284876,0.971806662694607,0.0569704295906414,0.822416381643843,0.0602745430876317,18.9251311949452,0.392041535608058,2
2845,62.6375618870923,197.378398688072,300.794717156985,238.157155269893,0.936746151844567,0.0557304077263077,0.780170366944991,0.058187180261408,22.1983847897446,0.351049121673753,1
2847,59.2068657007481,197.591807213686,321.031610811627,261.824745110879,1.01790976363718,0.0720114370000017,0.871240125156569,0.0824352392215928,24.9575441189888,0.416475269402724,4
2849,58.3452850258123,198.21671018417,310.240073510363,251.894788484551,0.947361185064241,0.0532807652408529,0.800010179249683,0.0537797930715724,21.7843854924856,0.442359031286834,1
2851,58.2490226676095,198.404455976307,311.063089045638,252.814066378029,0.943980315132863,0.0536155314848086,0.800568802925032,0.0525964474901601,21.5854007302034,0.428007821626082,1
2853,81.993956668226,202.03889448705,317.665034411868,235.671077743642,0.917953434946963,0.0630167656432545,0.846485516018935,0.0623390169805011,22.8307157097638,0.270040791152731,1
2855,60.7240913791568,200.09841015408,306.229291864901,245.505200485744,0.96511398133295,0.055510542926331,0.811301378285324,0.0615890153726271,21.0012302569621,0.319451447486749,2
2857,63.2990333744566,198.231132039142,299.357780742553,236.058747368096,0.943428569861848,0.0575935214418652,0.788108329777227,0.0604984656481555,22.3545043081859,0.32568224947088,1
2859,63.747749836273,203.257703044195,267.114754636685,203.367004800412,1.04686169691231,0.0644156370978446,0.744282663702384,0.13639541087876,18.6431419607536,0.584017425610384,3
2861,55.37854598312,197.994194560663,313.1951952981,257.81664931498,0.979628543342413,0.0560810464123267,0.826863335679023,0.0554363360915466,20.2080872056029,0.454359899229345,2
2863,59.6978279236099,200.014698522173,309.402800073305,249.704972149695,1.02471996992903,0.0575221752938586,0.862415150994669,0.0691567461781664,21.5006587452585,0.423657448676359,3
2865,59.987281564221,199.976971839391,310.965836618291,250.97855505407,1.02046358284984,0.0569949355770394,0.865517748767684,0.069317017597891,20.2112865490988,0.435089944512022,3
2867,59.0527707369591,197.616767946646,321.046248900314,261.993478163354,1.0175751276205,0.0715590074383723,0.870983286604397,0.082516404127261,25.0168842029892,0.414746886239094,4
2869,63.5326501092622,202.056735515154,304.157089295256,240.624439185994,0.982873848992785,0.0551945349272404,0.813096441018211,0.0679253567860465,19.1587774232705,0.312675492579203,2
2871,78.5856937250659,201.332389104035,315.194187714934,236.608493989868,0.887980536548624,0.0583457811625179,0.807595185154557,0.0548557528536695,22.3637913414622,0.318518172290318,1
2873,58.9868834680773,197.593748447097,321.047868396844,262.060984928767,1.02164053294262,0.0714710261287497,0.871920330653025,0.0823570608647073,25.02039813587,0.415017038970745,4
2875,56.9387879059111,198.036337904799,319.998593571745,263.059805665833,1.02519112429385,0.0673369370603147,0.868258528936493,0.0788744897175608,26.5413092742797,0.331709589593594,3
2877,56.7542231064462,198.025235336142,319.980278558983,263.226055452537,1.02533939818193,0.0670103298228065,0.868866009957852,0.0793918823495636,26.5629553297946,0.329323499387179,3
2879,76.7198629203185,192.421504645729,290.300391371551,213.580528451232,0.871446749512932,0.0631519942160383,0.722162406982091,0.0587912585801678,22.7518351853057,0.475525072132413,1
2881,57.1704126530695,201.409341134826,306.571409334059,249.400996680989,0.977457546444336,0.0584266314339364,0.809660249136951,0.0675874246382009,20.3954452906449,0.30651715421795,2
2883,63.6250905088798,201.559235807056,305.623018781782,241.997928272902,0.957967102008318,0.0545007599089871,0.801684447984832,0.0634115263207318,18.4816898412581,0.368060170888135,1
2885,58.878874231782,197.60179836404,321.120373233158,262.241499001376,1.02151964389629,0.0716063809659556,0.873053188422291,0.0822997134989887,25.0422814657528,0.414573606370126,4
2887,80.0162278807308,202.306412631372,313.817356984081,233.801129103351,0.967464131127578,0.0646729110370945,0.874762214208261,0.0722492249411164,23.574169120902,0.344376626596684,2
2889,59.4865642984327,197.794748143787,320.841078770993,261.354514472561,1.02336827615785,0.0718838384443417,0.873973892970159,0.0826224053020161,25.0401527258295,0.410839045092828,4
2891,66.8807504048237,202.190472642329,305.389653816348,238.508903411524,0.848100897979725,0.0518270806489505,0.7360717552264,0.0550095190294138,20.1276311385825,0.378801481625544,1
2893,68.1354210278017,200.73227365477,301.388563850021,233.25314282222,0.995482808909476,0.0604766595812576,0.847881901778119,0.0801029547110219,20.0043614404965,0.387137098802285,2
2895,56.8426463517373,198.076733771976,319.773919850127,262.931273498389,1.02690849216051,0.0671122382755054,0.870782353257555,0.0793912825913721,26.5624988423523,0.325950458843792,3
2897,82.2099148809382,195.165759557,312.168920299751,229.959005418813,0.841848839647175,0.0634186025685326,0.769042519292621,0.0482560430309227,25.1956707281292,0.380735655399228,1
2899,77.7854206359562,203.718154665463,304.634514999013,226.849094363057,0.999540888226228,0.0664794897089089,0.879093887748297,0.0856975412535701,21.4894874889715,0.49398441841943,3
2901,57.2483792890444,201.999423218065,305.643969353355,248.39559006431,0.980329707180818,0.0590003647820755,0.811501469071667,0.0705412291597172,19.6325020907021,0.362771087480191,2
2903,65.3738950225011,198.006839997471,302.078506485311,236.70461146281,0.921311719769179,0.0548213583308177,0.781293116940656,0.0598522719881605,21.9329647897313,0.373249597594459,1
2905,67.5593388745512,197.790237374652,298.470155427611,230.91081655306,0.904278762146897,0.0531167461664532,0.750373031659668,0.0538371449632504,20.3680693374108,0.373452166342986,1
2907,78.1323300918627,199.242369272771,312.606749188032,234.474419096169,0.879839342931029,0.0566429453990884,0.803369044287978,0.0588947002850067,25.8915437113942,0.240887501645858,1
2909,63.0449973684548,194.68970251486,312.492411549947,249.447414181493,0.916932055182999,0.0537361316213971,0.778859965406898,0.0475131538423212,20.2104627057945,0.462776685585965,1
2911,57.1272825641168,198.218922583868,319.652109039713,262.524826475596,1.02542059339416,0.0669971436138027,0.873143992286832,0.0798252476910017,26.5298630645575,0.321634155376685,3
2913,63.6593175618972,201.906886070461,313.65615549614,249.996837934243,0.928361993784602,0.0493693464493878,0.782195371960183,0.0524764387285954,17.5749472829151,0.40769272294493,1
2915,59.3324151636786,197.832576004419,320.871317054933,261.538901891254,1.02387218162083,0.0718200076945493,0.874765477112247,0.0825072652089991,25.0715743231133,0.409998132101997,4
2917,62.737512675017,194.475182904114,312.209073905695,249.471561230678,0.936957424552325,0.0522157662823302,0.786572710467911,0.0489417543329043,23.4902948866527,0.427082480984524,2
2919,59.4352113958147,199.820962801481,294.513431337471,235.078219941656,1.05801734136059,0.0619442741239076,0.862517022166778,0.0907669866106586,20.4440035191336,0.479926811001512,4
2921,59.1533473255076,197.803853297995,320.871414053866,261.718066728358,1.02459547907365,0.0718240034885039,0.875550309421978,0.0831783776876742,25.0925092719768,0.410059547160536,4
2923,61.0890052358637,199.266040205732,318.981387157152,257.892381921288,0.937667395599602,0.0511938140492554,0.812532955927253,0.0528991263143539,22.4608051542895,0.41665845522266,1
2925,67.6821845933009,192.668849783669,298.353134975513,230.670950382212,0.870203181352244,0.0543045259396415,0.719387167549426,0.0441408059113162,19.4765628308238,0.484805197061768,1
2927,82.5919251761339,198.186773520394,317.137029456138,234.545104280004,0.870185318161856,0.0600350431533159,0.809437034127805,0.0529944891985958,25.6350281980266,0.302788864942009,1
2929,56.3607466606226,200.129612384181,311.268771211313,254.90802455069,0.995864103835106,0.0580715394187089,0.834444769312609,0.0679661312611974,22.444089050557,0.308290651208068,2
2931,58.0300753733104,197.962744346218,319.855476457799,261.825401084488,0.9915885323731,0.0534772532200066,0.849351774361689,0.0566519272639945,21.3365555833019,0.437555549537421,3
2933,56.3575119259506,200.946030557012,309.536776562732,253.179264636782,0.990465157565639,0.0588187956942962,0.828494399838123,0.0661521596269996,19.9731281014821,0.373254206723722,2
2935,56.3958554295873,200.134623052129,311.407712484866,255.011857055279,0.994669794431088,0.058605773131128,0.835616311707345,0.0680056554141022,22.3816691977272,0.305004867549727,2
2937,76.5674637145508,201.872866830531,305.563564584074,228.996100869523,0.968991609813035,0.0637183851476614,0.85488131818456,0.0758551760261561,21.3234073720658,0.419593632570752,2
2939,85.6046074200105,196.403713551588,319.056965431993,233.452358011982,0.878164652090091,0.0667228217070763,0.788561352308494,0.0477544994322396,24.3644393270643,0.380150033355875,1
2941,76.4527722634988,202.618644446231,314.672423214749,238.21965095125,0.9306521812209,0.0617178396165439,0.84338718461939,0.0676276549954213,21.6117862371745,0.350661261074464,2
2943,62.7474353336339,195.656846356637,312.625982464538,249.878547130904,0.924314142955086,0.0527311993366628,0.787999022204571,0.0489329722317819,19.56157198697,0.409461546016651,1
2945,76.3759282003503,202.745404782449,314.283622985491,237.90769478514,0.931422504311803,0.0616992887848986,0.84474191640606,0.0672274527996848,21.6257097947956,0.350559981620258,2
2947,56.5980912702054,199.577442588103,312.341906326347,255.743815056142,0.997010007340598,0.0584439541576774,0.840414262663908,0.0668164942951546,21.1398857689656,0.373974684270181,2
2949,58.0619176172022,199.321340141674,304.901185609666,246.839267992464,1.06414519555761,0.0615091199821753,0.888797692487453,0.0843438319419048,23.412837407771,0.49571341138526,4
2951,81.2522969746826,199.442729490206,321.827250810967,240.574953836285,0.907270118563736,0.0612474815915742,0.8527366355396,0.0586073838138221,26.7870580105544,0.313836382088226,1
2953,63.6352420163681,199.62250250594,311.205283160068,247.5700411437,0.927413240194003,0.0522437521768029,0.792686167063998,0.0544268071402318,19.0030845863958,0.386693474047675,1
2955,76.3717407180511,200.204497645034,311.136255586728,234.764514868676,0.881625697475727,0.0567916777588293,0.800659847879259,0.0589303070472242,23.9156257579288,0.244737534850088,1
2957,69.7810595161094,205.520696683103,292.726471281273,222.945411765163,0.967862131868445,0.0605341738368317,0.808036359504881,0.0891650587310913,20.6715604003294,0.48122301564289,1
2959,62.2177112793621,197.405821061569,315.527162004703,253.309450725341,0.92304162813908,0.0515646136232863,0.787549546179289,0.0486442669361362,22.6935787633635,0.444945800029288,1
2961,61.573003234035,196.918156125443,316.738220152346,255.165216918311,0.913506869522695,0.0498640899569811,0.777937099733922,0.0452649780290164,19.6256220393826,0.481139327112764,1
2963,74.6183099224589,202.939054968549,305.963508273372,231.345198350913,0.915969811543986,0.0589704229181227,0.810399633256448,0.0666104274945352,21.0542338979425,0.368814751840731,1
2965,58.0067315513936,200.966509077462,308.828094376404,250.82136282501,0.995775903408785,0.0602775158206704,0.835130059478713,0.0704619890986053,20.7899016511393,0.361806767061807,2
2967,77.4054682314118,201.926887559634,309.56826628656,232.162798055149,0.926876570878189,0.0610407651293465,0.843064721825598,0.0663174682906507,20.9486528149503,0.37244456705978,1
2969,69.541826618733,195.136882092206,314.064786421373,244.52295980264,0.865506430235288,0.0519441276348931,0.737759227710163,0.0406654432083351,23.0598966014172,0.543408184647262,1
2971,61.4965234763122,195.454091909423,315.503189886671,254.006666410359,0.933817425869387,0.0523107953674582,0.800498170415924,0.0493803677357052,23.0255616575505,0.428444158652091,2
2973,57.6948918003522,199.07433441132,307.993013401654,250.298121601301,1.06994171818454,0.0617214369715113,0.899020494666479,0.0779006221750889,23.7335213114976,0.496952194625798,4
2975,72.8048704007126,201.267588444822,299.844679515426,227.039809114713,0.924659849588849,0.0608881055350443,0.817106720986227,0.0712568960771205,22.8870200920413,0.362352796594642,1
2977,77.454668787734,203.494805924561,315.358295843605,237.903627055871,0.940173333399455,0.0629377645143812,0.859440449856245,0.0696955567701742,23.4786859617329,0.245173779855087,2
2979,84.1116597170517,194.835178341184,319.477606336285,235.365946619233,0.863368336056256,0.0605946759671858,0.796758746168569,0.0487074739209161,22.4711368884853,0.402737077961362,1
2981,58.268926389081,200.8587611072,310.152663285673,251.883736896592,1.00438136332657,0.0606002523242203,0.850976456016783,0.0756575477917183,20.8992670331462,0.364789910631011,2
2983,65.8593111509202,202.293817656304,313.60193111892,247.742619967999,0.95573708444,0.0635045294582826,0.839563224479057,0.0786097562836889,21.6948988036576,0.14476928510939,3
2985,57.4085372293199,198.805231619207,309.8296330651,252.42109583578,1.06902043762889,0.0623252886410026,0.908568317726429,0.0764104928928786,22.6660547313954,0.485157057359856,4
2987,69.0914104608719,206.553646585788,298.178831604975,229.087421144103,0.925000089623399,0.0554552771234935,0.789022268682393,0.0728012426489582,20.4228452822158,0.430401890531371,1
2989,63.7565864631707,201.105185764053,312.290254784053,248.533668320882,0.950975708890027,0.0645459905776702,0.832760244300776,0.0755805725578411,22.7255877101012,0.173010718086985,2
2991,65.9637079220296,202.333974601565,313.652274719831,247.688566797802,0.955836989287563,0.0633774252102828,0.839398661566313,0.0787533261561832,21.8532260364307,0.146221755180697,3
2993,88.0686972766703,195.528370176093,324.388857048084,236.320159771414,0.845790937054314,0.0573600870840829,0.79248474288176,0.0460596453633069,21.5494340701472,0.411746577397906,1
2995,67.9334228438111,204.10044868662,299.158640440115,231.225217596304,0.969173768703733,0.0584586500723296,0.827654289610354,0.0750495184950219,19.8591138728202,0.268232452829956,1
2999,57.8714731794745,199.090726337004,309.933744941666,252.062271762192,1.06690927215879,0.061957481434511,0.907477297311012,0.077340464204315,23.8709211863006,0.49935027666119,4
3001,66.5057392856197,202.137785735375,314.255383566814,247.749644281195,0.95526268125849,0.0641615121114227,0.842534219944128,0.0780400617428736,21.9553008227894,0.145884321328936,3
3003,84.6538789455933,198.236057617547,315.531450388939,230.877571443345,0.858477313684206,0.0564420433844064,0.780879936606482,0.0518052081841913,25.8065635192193,0.366432308047763,1
3005,70.9529871296159,191.975808488784,290.063622024652,219.110634895036,0.90225786856324,0.0619876396144994,0.741558830909584,0.061691295662428,19.9089531458907,0.475080414065019,1
3007,80.1074896667902,204.695519008865,307.569649177306,227.462159510515,0.921841551969982,0.0597568294811532,0.821721974442422,0.0671691109872943,21.4643272081575,0.395318373957444,1
3009,79.6483924344054,203.767222719924,307.969080283284,228.320687848878,0.953261305046467,0.0649650928780507,0.859385854890713,0.0730298061276229,21.2779087674022,0.432663454031974,2
3011,71.5240216532656,191.417661169083,290.668121194667,219.144099541401,0.845412032053272,0.0551497645100458,0.69485076283571,0.0509832772857894,23.9534472360426,0.505650060996778,1
3013,80.202786565572,203.900558858413,308.408384304157,228.205597738585,0.9630459495214,0.0642512512963394,0.864714404385913,0.0717628313110346,21.3493312195724,0.434614313932293,2
3015,57.4922291774111,198.775440679814,310.718140056938,253.225910879526,1.06906709484054,0.0620378259913283,0.913527196099939,0.0779091567373573,22.8137126612272,0.484659813076455,4
3017,67.2134888712713,196.542921335781,315.432389129969,248.218900258698,0.90235848364182,0.0520298091508997,0.781422873531861,0.0472048159124021,20.3219013085006,0.403488135373543,1
3019,68.4654808134669,203.540450157422,301.511072402817,233.04559158935,0.970099210016761,0.0598794935650288,0.836119008680545,0.0797401183651902,19.9279095338984,0.373260158974311,2
3021,58.2329733677777,200.441900960685,312.03990049535,253.806927127572,1.01322679633968,0.0595171224166799,0.855416345073184,0.0736958778414136,23.219750561307,0.278048934050751,2
3023,69.1166103310541,203.631341717441,301.765817396914,232.64920706586,0.973375473450391,0.0610193847541339,0.84070437992872,0.0805444599175262,20.0238401242806,0.378340222582906,2
3025,57.4410594698438,198.738605298214,310.952620323867,253.511560854023,1.07026254178919,0.0622970763452377,0.913997995101951,0.0782148831967016,22.8211446173576,0.484935978714205,4
3027,58.425641845767,200.587564778229,311.544071771035,253.118429925268,1.01423536513575,0.0596675797172485,0.855547122547118,0.0751015719666928,21.1231994420305,0.366033328410616,2
3029,57.3829991998781,198.706909980917,311.185296308339,253.80229710846,1.07065080702165,0.0623500741399403,0.913775529599639,0.077097334065761,22.8275336636352,0.485497315642775,4
3031,57.3178005048047,198.6691267471,311.448789767753,254.130989262949,1.0708423970735,0.062331929264221,0.914155168009893,0.0770996064167071,22.8357011868934,0.486196759402453,4
3033,68.5903458014622,202.27321906845,306.679826265974,238.089480464512,0.989194776105587,0.0586897136266492,0.841333786203552,0.0712808045557181,21.0365778262426,0.25293429722182,2
3035,58.3366545235081,199.377518844719,314.588271784712,256.251617261203,1.04494779365253,0.0620448677887775,0.894313626299938,0.0778002167417304,25.021731597571,0.373913346300419,4
3037,82.1777763406253,196.159468346262,316.360483058202,234.182706717576,0.830558978867391,0.0556408418342869,0.771848848463889,0.048850302984863,24.8635461231502,0.317143124144295,1
3039,58.8024575816999,199.563190494529,314.974252544337,256.171794962637,1.04657400182759,0.0624533751572356,0.8960531424431,0.0788465247856043,22.2596484350646,0.411537825663018,4
3041,62.862341517621,208.987448802862,287.254791436738,224.392449919117,0.952875871320646,0.0580615054326057,0.747037401002763,0.0979944780618716,21.2600719777961,0.379795536526153,1
3043,63.1782246244615,200.314570638538,307.507969917493,244.329745293031,0.978361712018986,0.0564140147430887,0.832256143860274,0.0637983626928817,21.4198655346013,0.338985550031687,2
3045,58.6828883666058,199.489055591103,315.124564845851,256.441676479245,1.04504832691473,0.0626399936484012,0.896716397208385,0.0776474044734943,25.1540208635045,0.367420554722834,4
3047,82.4154015716928,199.362280640413,319.689679984876,237.274278413183,0.871217070593309,0.0566788340318822,0.820655900813632,0.0547262455625113,26.2961483031776,0.26604205266171,1
3049,71.290336909859,200.711476873438,306.749927465597,235.459590555738,0.920906084721571,0.0567518689859032,0.797025152267504,0.0601803209579004,19.6165491583212,0.347740447993417,1
3051,58.6335624346898,199.461160603371,315.183451414803,256.549888980113,1.04506351709579,0.062622260543332,0.896980725095597,0.0776531602037869,25.1570156587505,0.367234372918098,4
3053,72.8666103821074,201.0642884691,313.62238314107,240.755772758962,0.93840378430898,0.0551841041180758,0.823898273794459,0.0617267403866135,22.0241120941294,0.247494322771082,2
3055,90.0292437027153,200.757482821277,322.672756409827,232.643512707111,0.892908286231443,0.0598374715092576,0.847368693793758,0.0596621186999196,21.868640545801,0.397815475374692,1
3057,71.5399746380802,199.101563687814,313.788679247958,242.248704609878,0.934578790091188,0.0589447040402338,0.830837812239256,0.0592967757078167,24.4777279030511,0.261323284562529,1
3059,85.9039374293625,197.13308374884,320.43331492144,234.529377492078,0.878487047427252,0.059858445189912,0.806470415503003,0.0505116974075086,26.1846267969343,0.314377331223604,1
3061,62.3193331041095,203.215413254732,301.259206570099,238.93987346599,0.97811223847815,0.058961384378022,0.820990695975208,0.0824280297747257,21.2296830894254,0.24854887394671,2
